[2023-10-05 20:15:57,636][__main__][INFO] - Train step 250
[2023-10-05 20:15:59,782][__main__][INFO] - Task 90 reward: 0
[2023-10-05 20:15:59,867][__main__][INFO] - Task 91 reward: 0
[2023-10-05 20:15:59,952][__main__][INFO] - Task 92 reward: 0
[2023-10-05 20:16:00,039][__main__][INFO] - Task 93 reward: 0
[2023-10-05 20:16:00,123][__main__][INFO] - Task 94 reward: 200
[2023-10-05 20:16:00,209][__main__][INFO] - Task 95 reward: 0
[2023-10-05 20:16:00,294][__main__][INFO] - Task 96 reward: 0
[2023-10-05 20:16:00,379][__main__][INFO] - Task 97 reward: 0
[2023-10-05 20:16:00,463][__main__][INFO] - Task 98 reward: 0
[2023-10-05 20:16:00,548][__main__][INFO] - Task 99 reward: 0
[2023-10-05 20:24:46,467][__main__][INFO] - Train step 500
[2023-10-05 20:24:48,643][__main__][INFO] - Task 90 reward: 0
[2023-10-05 20:24:48,728][__main__][INFO] - Task 91 reward: 0
[2023-10-05 20:24:48,814][__main__][INFO] - Task 92 reward: 0
[2023-10-05 20:24:48,900][__main__][INFO] - Task 93 reward: 0
[2023-10-05 20:24:48,985][__main__][INFO] - Task 94 reward: 200
[2023-10-05 20:24:49,070][__main__][INFO] - Task 95 reward: 0
[2023-10-05 20:24:49,156][__main__][INFO] - Task 96 reward: 0
[2023-10-05 20:24:49,241][__main__][INFO] - Task 97 reward: 0
[2023-10-05 20:24:49,326][__main__][INFO] - Task 98 reward: 0
[2023-10-05 20:24:49,412][__main__][INFO] - Task 99 reward: 0
[2023-10-05 20:33:42,576][__main__][INFO] - Train step 750
[2023-10-05 20:33:44,835][__main__][INFO] - Task 90 reward: 0
[2023-10-05 20:33:44,920][__main__][INFO] - Task 91 reward: 0
[2023-10-05 20:33:45,006][__main__][INFO] - Task 92 reward: 0
[2023-10-05 20:33:45,092][__main__][INFO] - Task 93 reward: 0
[2023-10-05 20:33:45,177][__main__][INFO] - Task 94 reward: 200
[2023-10-05 20:33:45,264][__main__][INFO] - Task 95 reward: 0
[2023-10-05 20:33:45,353][__main__][INFO] - Task 96 reward: 0
[2023-10-05 20:33:45,439][__main__][INFO] - Task 97 reward: 0
[2023-10-05 20:33:45,526][__main__][INFO] - Task 98 reward: 0
[2023-10-05 20:33:45,614][__main__][INFO] - Task 99 reward: 0
[2023-10-05 20:42:29,605][__main__][INFO] - Train step 1000
[2023-10-05 20:42:31,787][__main__][INFO] - Task 90 reward: 0
[2023-10-05 20:42:31,872][__main__][INFO] - Task 91 reward: 0
[2023-10-05 20:42:31,956][__main__][INFO] - Task 92 reward: 0
[2023-10-05 20:42:32,039][__main__][INFO] - Task 93 reward: 0
[2023-10-05 20:42:32,123][__main__][INFO] - Task 94 reward: 200
[2023-10-05 20:42:32,208][__main__][INFO] - Task 95 reward: 0
