[2023-10-06 22:14:58,274][__main__][INFO] - Train step 2
[2023-10-06 22:15:00,566][__main__][INFO] - Task 90 reward: 0
[2023-10-06 22:15:00,653][__main__][INFO] - Task 91 reward: 0
[2023-10-06 22:15:00,739][__main__][INFO] - Task 92 reward: 0
[2023-10-06 22:15:00,825][__main__][INFO] - Task 93 reward: 200
[2023-10-06 22:15:00,911][__main__][INFO] - Task 94 reward: 0
[2023-10-06 22:15:00,997][__main__][INFO] - Task 95 reward: 0
[2023-10-06 22:15:01,084][__main__][INFO] - Task 96 reward: 0
[2023-10-06 22:15:01,171][__main__][INFO] - Task 97 reward: 0
[2023-10-06 22:15:01,260][__main__][INFO] - Task 98 reward: 0
[2023-10-06 22:15:01,347][__main__][INFO] - Task 99 reward: 0
[2023-10-06 22:15:03,556][__main__][INFO] - Train step 4
[2023-10-06 22:15:05,752][__main__][INFO] - Task 90 reward: 0
[2023-10-06 22:15:05,839][__main__][INFO] - Task 91 reward: 0
[2023-10-06 22:15:05,925][__main__][INFO] - Task 92 reward: 0
[2023-10-06 22:15:06,012][__main__][INFO] - Task 93 reward: 200
[2023-10-06 22:15:06,112][__main__][INFO] - Task 94 reward: 0
[2023-10-06 22:15:06,199][__main__][INFO] - Task 95 reward: 0
[2023-10-06 22:15:06,287][__main__][INFO] - Task 96 reward: 0
[2023-10-06 22:15:06,373][__main__][INFO] - Task 97 reward: 0
[2023-10-06 22:15:06,459][__main__][INFO] - Task 98 reward: 0
[2023-10-06 22:15:06,546][__main__][INFO] - Task 99 reward: 0
[2023-10-06 22:15:08,782][__main__][INFO] - Train step 6
[2023-10-06 22:15:11,058][__main__][INFO] - Task 90 reward: 0
[2023-10-06 22:15:11,147][__main__][INFO] - Task 91 reward: 0
[2023-10-06 22:15:11,235][__main__][INFO] - Task 92 reward: 0
[2023-10-06 22:15:11,322][__main__][INFO] - Task 93 reward: 200
[2023-10-06 22:15:11,418][__main__][INFO] - Task 94 reward: 0
[2023-10-06 22:15:11,516][__main__][INFO] - Task 95 reward: 0
[2023-10-06 22:15:11,604][__main__][INFO] - Task 96 reward: 0
[2023-10-06 22:15:11,723][__main__][INFO] - Task 97 reward: 0
[2023-10-06 22:15:11,813][__main__][INFO] - Task 98 reward: 0
[2023-10-06 22:15:11,901][__main__][INFO] - Task 99 reward: 0
[2023-10-06 22:15:14,223][__main__][INFO] - Train step 8
[2023-10-06 22:15:16,484][__main__][INFO] - Task 90 reward: 0
[2023-10-06 22:15:16,570][__main__][INFO] - Task 91 reward: 0
[2023-10-06 22:15:16,657][__main__][INFO] - Task 92 reward: 0
[2023-10-06 22:15:16,743][__main__][INFO] - Task 93 reward: 200
[2023-10-06 22:15:16,829][__main__][INFO] - Task 94 reward: 0
[2023-10-06 22:15:16,915][__main__][INFO] - Task 95 reward: 0
[2023-10-06 22:15:17,001][__main__][INFO] - Task 96 reward: 0
[2023-10-06 22:15:17,087][__main__][INFO] - Task 97 reward: 0
[2023-10-06 22:15:17,173][__main__][INFO] - Task 98 reward: 0
[2023-10-06 22:15:17,259][__main__][INFO] - Task 99 reward: 0
[2023-10-06 22:15:19,431][__main__][INFO] - Train step 10
[2023-10-06 22:15:21,654][__main__][INFO] - Task 90 reward: 0
[2023-10-06 22:15:21,742][__main__][INFO] - Task 91 reward: 0
[2023-10-06 22:15:21,828][__main__][INFO] - Task 92 reward: 0
[2023-10-06 22:15:21,915][__main__][INFO] - Task 93 reward: 200
[2023-10-06 22:15:22,002][__main__][INFO] - Task 94 reward: 0
[2023-10-06 22:15:22,090][__main__][INFO] - Task 95 reward: 0
[2023-10-06 22:15:22,177][__main__][INFO] - Task 96 reward: 0
[2023-10-06 22:15:22,264][__main__][INFO] - Task 97 reward: 0
[2023-10-06 22:15:22,351][__main__][INFO] - Task 98 reward: 0
[2023-10-06 22:15:22,437][__main__][INFO] - Task 99 reward: 0
[2023-10-06 22:15:24,835][__main__][INFO] - Train step 12
[2023-10-06 22:15:27,047][__main__][INFO] - Task 90 reward: 0
[2023-10-06 22:15:27,133][__main__][INFO] - Task 91 reward: 0
[2023-10-06 22:15:27,221][__main__][INFO] - Task 92 reward: 0
[2023-10-06 22:15:27,310][__main__][INFO] - Task 93 reward: 200
[2023-10-06 22:15:27,398][__main__][INFO] - Task 94 reward: 0
[2023-10-06 22:15:27,490][__main__][INFO] - Task 95 reward: 0
[2023-10-06 22:15:27,578][__main__][INFO] - Task 96 reward: 0
[2023-10-06 22:15:27,663][__main__][INFO] - Task 97 reward: 0
[2023-10-06 22:15:27,749][__main__][INFO] - Task 98 reward: 0
[2023-10-06 22:15:27,835][__main__][INFO] - Task 99 reward: 0
[2023-10-06 22:15:30,066][__main__][INFO] - Train step 14
[2023-10-06 22:15:32,323][__main__][INFO] - Task 90 reward: 0
